"frame","x [nm]","y [nm]","z [nm]"
2707.0,3026.0,3490.6,-1400.0
2708.0,3023.6,3492.5,-1395.0
2709.0,3023.0,3487.0,-1405.0
2710.0,3024.3,3486.0,-1405.0
2711.0,3022.3,3483.9,-1420.0
2712.0,3023.4,3485.3,-1410.0
2713.0,3024.8,3483.9,-1410.0
2714.0,3026.8,3482.9,-1410.0
2715.0,3027.8,3483.3,-1400.0
2716.0,3027.3,3482.1,-1400.0
2717.0,3025.9,3481.4,-1410.0
2718.0,3023.7,3483.0,-1410.0
2719.0,3022.6,3484.3,-1415.0
2720.0,3024.2,3483.4,-1415.0
2721.0,3025.4,3484.2,-1415.0
2722.0,3023.7,3486.3,-1410.0
2723.0,3022.5,3486.1,-1415.0
2724.0,3022.2,3483.9,-1420.0
2725.0,3021.2,3487.5,-1410.0
2726.0,3017.6,3487.3,-1415.0
2727.0,3015.5,3488.7,-1420.0
2728.0,3016.6,3487.1,-1420.0
2729.0,3020.4,3485.0,-1420.0
2730.0,3020.8,3485.5,-1420.0
2731.0,3018.9,3485.0,-1420.0
2732.0,3017.8,3486.5,-1420.0
2733.0,3019.9,3485.8,-1420.0
2734.0,3020.1,3484.2,-1420.0
2735.0,3020.0,3481.5,-1425.0
2736.0,3020.2,3485.1,-1425.0
2737.0,3020.1,3485.2,-1415.0
2738.0,3018.1,3485.8,-1420.0
2739.0,3020.3,3484.4,-1425.0
2740.0,3019.9,3481.1,-1435.0
2741.0,3021.5,3481.4,-1425.0
2742.0,3022.6,3482.1,-1425.0
2743.0,3024.2,3481.1,-1425.0
2744.0,3023.2,3483.3,-1420.0
2745.0,3023.5,3482.7,-1415.0
2746.0,3019.9,3484.0,-1425.0
2747.0,3018.8,3487.5,-1420.0
2748.0,3019.0,3488.0,-1415.0
2749.0,3018.1,3486.2,-1425.0
2750.0,3021.0,3483.3,-1425.0
2751.0,3022.0,3480.3,-1425.0
2752.0,3024.4,3471.1,-1445.0
2753.0,3027.9,3468.8,-1430.0
2754.0,3024.9,3459.3,-1445.0
2755.0,3027.1,3454.3,-1450.0
2756.0,3029.4,3455.4,-1440.0
2757.0,3027.4,3453.8,-1445.0
2758.0,3026.4,3454.7,-1450.0
2759.0,3024.1,3457.7,-1450.0
2760.0,3024.9,3457.4,-1450.0
2761.0,3022.6,3461.1,-1445.0
2762.0,3021.8,3460.0,-1445.0
2763.0,3023.2,3459.7,-1445.0
2764.0,3021.5,3458.9,-1450.0
2765.0,3021.6,3461.5,-1445.0
2766.0,3020.0,3460.8,-1455.0
2767.0,3020.0,3462.7,-1450.0
2768.0,3019.0,3463.2,-1450.0
2769.0,3020.1,3460.2,-1455.0
2770.0,3020.7,3460.0,-1455.0
2771.0,3021.1,3458.8,-1455.0
2772.0,3021.6,3459.1,-1450.0
2773.0,3021.5,3457.3,-1455.0
2774.0,3021.8,3459.5,-1440.0
2775.0,3021.5,3458.8,-1445.0
2776.0,3020.2,3458.4,-1450.0
2777.0,3021.0,3458.7,-1450.0
2778.0,3020.2,3458.7,-1455.0
2779.0,3021.5,3457.1,-1465.0
2780.0,3022.7,3457.4,-1455.0
2781.0,3022.1,3456.6,-1450.0
2782.0,3021.7,3459.0,-1445.0
2783.0,3020.9,3459.8,-1450.0
2784.0,3013.6,3464.4,-1455.0
2785.0,3008.4,3467.9,-1460.0
2786.0,3011.5,3469.5,-1455.0
2787.0,3016.1,3466.1,-1455.0
2788.0,3017.0,3461.6,-1460.0
2789.0,3021.5,3452.9,-1455.0
2790.0,3020.7,3447.1,-1465.0
2791.0,3021.0,3449.3,-1465.0
2792.0,3020.7,3450.5,-1460.0
2793.0,3022.2,3454.4,-1460.0
2794.0,3023.7,3458.8,-1450.0
2795.0,3026.4,3468.2,-1435.0
2796.0,3024.8,3461.7,-1440.0
2797.0,3023.4,3462.2,-1440.0
2798.0,3023.9,3461.4,-1435.0
2799.0,3021.4,3460.6,-1440.0
2800.0,3021.0,3458.9,-1450.0
2801.0,3022.3,3460.3,-1440.0
2802.0,3021.0,3458.6,-1450.0
2803.0,3021.0,3458.4,-1450.0
2804.0,3020.3,3456.5,-1450.0
2805.0,3018.1,3457.7,-1450.0
2806.0,3014.8,3458.4,-1455.0
2807.0,3013.8,3458.9,-1460.0
2808.0,3018.3,3461.9,-1450.0
2809.0,3018.7,3460.8,-1455.0
2810.0,3020.0,3460.6,-1455.0
2811.0,3018.7,3456.0,-1460.0
2812.0,3019.7,3457.0,-1445.0
2813.0,3019.2,3454.6,-1460.0
2814.0,3020.5,3454.8,-1450.0
2815.0,3018.0,3453.5,-1460.0
2816.0,3016.8,3451.8,-1465.0
2817.0,3017.1,3451.9,-1455.0
2818.0,3014.8,3452.3,-1460.0
2819.0,3014.9,3452.3,-1460.0
2820.0,3016.6,3451.8,-1450.0
2821.0,3016.4,3451.3,-1455.0
2822.0,3016.3,3454.7,-1455.0
2823.0,3018.2,3452.8,-1460.0
2824.0,3016.7,3453.2,-1460.0
2825.0,3016.7,3451.4,-1460.0
2826.0,3016.7,3452.6,-1455.0
2827.0,3015.5,3451.3,-1455.0
2828.0,3015.5,3452.2,-1455.0
2829.0,3015.9,3452.8,-1455.0
2830.0,3016.2,3452.5,-1450.0
2831.0,3013.4,3454.7,-1450.0
2832.0,3010.8,3454.0,-1450.0
2833.0,3010.3,3454.4,-1455.0
2834.0,3012.1,3454.9,-1460.0
2835.0,3015.3,3451.8,-1455.0
2836.0,3017.7,3451.1,-1455.0
2837.0,3018.0,3448.4,-1460.0
2838.0,3018.4,3448.0,-1460.0
2839.0,3018.0,3449.2,-1450.0
2840.0,3018.7,3447.5,-1450.0
2841.0,3018.5,3447.4,-1450.0
2842.0,3020.2,3447.6,-1455.0
2843.0,3016.2,3449.8,-1450.0
2844.0,3017.3,3449.0,-1455.0
2845.0,3015.2,3446.9,-1450.0
2846.0,3011.8,3447.6,-1455.0
2847.0,3014.3,3446.9,-1460.0
2848.0,3018.7,3445.1,-1450.0
2849.0,3017.6,3446.0,-1450.0
2850.0,3017.2,3444.4,-1445.0
2851.0,3015.8,3441.8,-1450.0
2852.0,3016.9,3442.4,-1450.0
2853.0,3015.6,3443.5,-1455.0
2854.0,3016.4,3443.6,-1450.0
2855.0,3016.3,3441.6,-1455.0
2856.0,3014.5,3442.2,-1450.0
2857.0,3016.2,3442.0,-1450.0
2858.0,3014.7,3444.2,-1440.0
2859.0,3015.8,3441.2,-1450.0
2860.0,3012.7,3443.3,-1450.0
2861.0,3012.4,3442.1,-1455.0
2862.0,3013.0,3443.6,-1455.0
2863.0,3013.7,3445.0,-1450.0
2864.0,3011.2,3446.5,-1450.0
2865.0,3011.5,3447.4,-1450.0
2866.0,3011.8,3448.6,-1450.0
2867.0,3009.7,3451.4,-1455.0
2868.0,3009.9,3451.3,-1455.0
2869.0,3010.6,3451.4,-1455.0
2870.0,3011.2,3451.1,-1450.0
2871.0,3011.7,3447.9,-1460.0
2872.0,3011.7,3447.3,-1455.0
2873.0,3015.3,3444.8,-1455.0
2874.0,3019.9,3441.9,-1450.0
2875.0,3021.6,3439.6,-1450.0
2876.0,3019.2,3438.6,-1445.0
2877.0,3019.9,3435.6,-1450.0
2878.0,3019.1,3434.6,-1445.0
2879.0,3018.3,3435.1,-1440.0
2880.0,3017.9,3431.4,-1455.0
2881.0,3016.8,3434.0,-1445.0
2882.0,3015.7,3434.9,-1440.0
2883.0,3015.6,3436.6,-1450.0
2884.0,3013.5,3438.7,-1450.0
2885.0,3013.7,3439.2,-1450.0
2886.0,3016.9,3440.0,-1450.0
2887.0,3015.3,3439.1,-1455.0
2888.0,3013.7,3438.8,-1450.0
2889.0,3011.2,3438.2,-1450.0
2890.0,3010.2,3438.7,-1445.0
2891.0,3010.4,3437.1,-1440.0
2892.0,3011.7,3434.1,-1435.0
2893.0,3012.9,3430.5,-1455.0
2894.0,3012.8,3429.5,-1450.0
2895.0,3013.2,3428.0,-1455.0
2896.0,3012.7,3427.7,-1450.0
2897.0,3012.4,3430.3,-1445.0
2898.0,3012.2,3428.6,-1450.0
2899.0,3010.9,3430.1,-1445.0
2900.0,3010.7,3432.2,-1440.0
2901.0,3010.7,3430.6,-1445.0
2902.0,3011.3,3430.4,-1445.0
2903.0,3011.0,3430.7,-1445.0
2904.0,3010.3,3430.7,-1445.0
2905.0,3010.1,3431.1,-1440.0
2906.0,3009.2,3429.8,-1450.0
2907.0,3009.7,3430.8,-1450.0
2908.0,3009.0,3430.3,-1455.0
2909.0,3009.9,3431.3,-1450.0
2910.0,3009.1,3433.8,-1450.0
2911.0,3011.3,3434.1,-1440.0
2912.0,3010.6,3432.1,-1445.0
2913.0,3010.2,3431.6,-1445.0
2914.0,3010.6,3430.7,-1445.0
2915.0,3008.4,3429.0,-1445.0
2916.0,3008.9,3428.8,-1440.0
2917.0,3008.1,3427.6,-1440.0
2918.0,3006.9,3424.6,-1445.0
2919.0,3007.7,3425.0,-1445.0
2920.0,3009.0,3425.3,-1445.0
2921.0,3008.9,3424.7,-1440.0
2922.0,3008.0,3425.0,-1445.0
2923.0,3009.7,3425.3,-1440.0
2924.0,3009.3,3428.7,-1435.0
2925.0,3007.6,3428.0,-1440.0
2926.0,3010.3,3427.1,-1445.0
2927.0,3010.5,3428.5,-1440.0
2928.0,3009.6,3426.7,-1440.0
2929.0,3009.6,3426.6,-1445.0
2930.0,3007.8,3425.0,-1440.0
2931.0,3009.0,3427.3,-1440.0
2932.0,3009.6,3426.1,-1445.0
2933.0,3009.4,3427.2,-1445.0
2934.0,3010.8,3426.5,-1445.0
2935.0,3013.5,3427.9,-1445.0
2936.0,3010.8,3425.3,-1435.0
2937.0,3012.1,3424.3,-1440.0
2938.0,3011.9,3423.2,-1435.0
2939.0,3010.6,3423.7,-1430.0
2940.0,3010.5,3422.8,-1435.0
2941.0,3011.3,3421.8,-1440.0
2942.0,3013.8,3420.9,-1450.0
2943.0,3011.3,3424.1,-1440.0
2944.0,3011.3,3426.8,-1440.0
2945.0,3008.8,3425.6,-1445.0
2946.0,3010.3,3426.9,-1445.0
2947.0,3011.3,3428.5,-1440.0
2948.0,3012.8,3427.4,-1440.0
2949.0,3010.7,3427.6,-1445.0
2950.0,3012.6,3426.2,-1435.0
2951.0,3011.5,3425.7,-1445.0
2952.0,3012.3,3424.3,-1445.0
2953.0,3011.0,3423.1,-1450.0
2954.0,3010.3,3422.2,-1445.0
2955.0,3010.1,3421.3,-1440.0
2956.0,3010.0,3422.8,-1440.0
2957.0,3007.4,3423.1,-1445.0
2958.0,3005.3,3420.2,-1445.0
2959.0,3007.6,3422.2,-1440.0
2960.0,3005.0,3423.4,-1440.0
2961.0,3008.3,3421.0,-1445.0
2962.0,3007.8,3422.5,-1445.0
2963.0,3006.8,3421.1,-1440.0
2964.0,3009.7,3421.5,-1440.0
2965.0,3007.8,3420.2,-1445.0
2966.0,3009.4,3421.6,-1440.0
2967.0,3007.9,3420.3,-1440.0
2968.0,3009.0,3421.7,-1440.0
2969.0,3007.3,3421.2,-1440.0
2970.0,3009.4,3419.9,-1440.0
2971.0,3006.4,3419.5,-1445.0
2972.0,3006.6,3421.0,-1440.0
2973.0,3006.7,3421.8,-1440.0
2974.0,3006.5,3420.7,-1445.0
2975.0,3008.5,3422.4,-1440.0
2976.0,3006.3,3421.2,-1440.0
2977.0,3007.4,3420.9,-1435.0
2978.0,3007.5,3419.9,-1440.0
2979.0,3006.6,3420.7,-1440.0
2980.0,3008.8,3419.7,-1435.0
2981.0,3009.3,3418.7,-1440.0
2982.0,3012.3,3415.7,-1440.0
2983.0,3012.0,3416.3,-1440.0
2984.0,3013.2,3414.2,-1435.0
2985.0,3012.9,3414.7,-1435.0
2986.0,3014.2,3416.8,-1430.0
2987.0,3010.4,3417.1,-1445.0
2988.0,3010.7,3417.8,-1435.0
2989.0,3012.1,3418.3,-1435.0
2990.0,3010.3,3415.7,-1440.0
2991.0,3011.1,3415.3,-1445.0
2992.0,3017.5,3415.5,-1435.0
2993.0,3021.7,3417.6,-1425.0
2994.0,3019.3,3413.7,-1435.0
2995.0,3016.1,3413.2,-1440.0
2996.0,2999.8,3416.7,-1440.0
2997.0,3008.7,3410.4,-1445.0
2998.0,3014.7,3407.2,-1435.0
2999.0,3013.7,3406.7,-1435.0
3000.0,3015.8,3408.8,-1435.0
3001.0,3016.6,3416.4,-1440.0
3002.0,3014.9,3418.8,-1445.0
3003.0,3012.5,3421.6,-1450.0
3004.0,3009.6,3425.4,-1435.0
3005.0,3003.3,3423.7,-1445.0
3006.0,3002.9,3423.3,-1455.0
3007.0,3001.4,3425.4,-1445.0
3008.0,3003.2,3423.2,-1445.0
3009.0,3008.1,3419.5,-1445.0
3010.0,3009.2,3417.9,-1440.0
3011.0,3013.5,3417.2,-1440.0
3012.0,3011.4,3413.4,-1435.0
3013.0,3011.9,3413.7,-1440.0
3014.0,3011.4,3412.7,-1440.0
3015.0,3008.2,3409.5,-1435.0
3016.0,3005.8,3408.5,-1435.0
3017.0,3005.8,3408.2,-1435.0
3018.0,3005.7,3406.3,-1440.0
3019.0,3007.4,3406.2,-1440.0
3020.0,3010.9,3403.5,-1435.0
3021.0,3010.1,3402.7,-1440.0
3022.0,3009.5,3405.6,-1435.0
3023.0,3007.4,3409.6,-1430.0
3024.0,3004.5,3409.1,-1435.0
3025.0,3003.9,3414.4,-1435.0
3026.0,2998.9,3413.0,-1440.0
3027.0,2997.4,3411.5,-1440.0
3028.0,3001.6,3406.9,-1445.0
3029.0,3002.6,3404.2,-1440.0
3030.0,3004.0,3399.1,-1440.0
3031.0,3007.2,3399.5,-1435.0
3032.0,3008.6,3400.4,-1440.0
3033.0,3007.9,3401.8,-1440.0
3034.0,3008.1,3405.1,-1435.0
3035.0,3007.0,3404.6,-1435.0
3036.0,3005.5,3405.4,-1435.0
3037.0,3003.7,3404.8,-1430.0
3038.0,3003.6,3405.7,-1435.0
3039.0,3003.8,3406.3,-1435.0
